ubicacion_key,cod_distrito,distrito,localizacion,tipo_via,via,numero,cp
7704,6.0,TETUÁN,AVDA. ASTURIAS / PASEO. DIRECCION,,,71,
7705,3.0,RETIRO,"CALL. COMERCIO, 4",,,4,
7706,7.0,CHAMBERÍ,"CALL. FRANCISCO DE ROJAS, 2",,,2,
7707,1.0,CENTRO,PLAZA. EMPERADOR CARLOS V / CALL. ATOCHA,,,8,
7708,13.0,PUENTE DE VALLECAS,CALL. PUERTO DE BALBARAN / CALL. CARLOS AURIOLES,,,57,
7709,8.0,FUENCARRAL-EL PARDO,CALL. ANTONIO DE CABEZON / CALL. NUESTRA SEÑORA DE VALVERDE,,,83,
7710,16.0,HORTALEZA,CALL. AREQUIPA / GTA. RIO URUBAMBA,,,1,
7711,20.0,SAN BLAS-CANILLEJAS,CALL. JULIAN CAMARILLO / SALIDA PARKING PRIVADO,,,12,
7712,5.0,CHAMARTÍN,"M30 CALZADA INTERIOR P.K. 31,500",,,31NC50,
7713,12.0,USERA,"AVDA. ANDALUCIA, 19",,,19,
7714,8.0,FUENCARRAL-EL PARDO,CALL. MONASTERIOS DE SUSO Y YUSO / CALL. MONASTERIO DE LAS BATUECAS,,,13,
7715,4.0,SALAMANCA,"AUTOV. M-30, 05RA03",,,05RA03,
7716,11.0,CARABANCHEL,"CALL. EUGENIA DE MONTIJO, 91",,,91,
7717,11.0,CARABANCHEL,"CALL. VIA CARPETANA, FAROLA 16",,,43,
7718,2.0,ARGANZUELA,"PASEO. DELICIAS, 34",,,34,
7719,6.0,TETUÁN,"CALL. SOR ANGELA DE LA CRUZ, 19",,,19,
7720,14.0,MORATALAZ,CALL. HACIENDA DE PAVONES / CALL. BRUJAS,,,278,
7721,4.0,SALAMANCA,CALL. JUAN BRAVO / CALL. ALCANTARA,,,64,
7722,4.0,SALAMANCA,"CALL. ALCALA, 203",,,203,
7723,9.0,MONCLOA-ARAVACA,CTRA. DEHESA DE LA VILLA / AVDA. MIRAFLORES,,,12,
7724,3.0,RETIRO,AVDA. NAZARET / CALL. JESUS APRENDIZ,,,10,
7725,7.0,CHAMBERÍ,"GTA. RUIZ JIMENEZ, 5",,,5,
7726,20.0,SAN BLAS-CANILLEJAS,"CALL. ALCALA, 533",,,533,
7727,7.0,CHAMBERÍ,CALL. ALBERTO AGUILERA / GTA. RUIZ JIMENEZ,,,4,
7728,3.0,RETIRO,AVDA. MENENDEZ PELAYO / PLAZA. MARIANO DE CAVIA,,,93,
7729,9.0,MONCLOA-ARAVACA,"AVDA. TALGO, 68",,,68,
7730,13.0,PUENTE DE VALLECAS,CALL. CONCEJO DE TEVERGA / AVDA. ENTREVIAS,,,1,
7731,10.0,LATINA,CALL. CARLOS FUENTES / CALL. FRANCISCA ARMADA,,,1,
7732,10.0,LATINA,CALL. GUAREÑA / CALL. LUIS CHAMIZO,,,22,
7733,20.0,SAN BLAS-CANILLEJAS,PLAZA. ALSACIA / CALL. FUENTE CARRANTONA,,,1,
7734,1.0,CENTRO,PLAZA. EMPERADOR CARLOS V / PLAZA. EMPERADOR CARLOS V,,,10,
7735,3.0,RETIRO,"AVDA. MENENDEZ PELAYO, 93",,,93,
7736,13.0,PUENTE DE VALLECAS,"CALL. SIERRA MENERA, 7",,,7,
7737,1.0,CENTRO,CALL. COLON / CALL. BARCO,,,7,
7738,15.0,CIUDAD LINEAL,"CALL. ARTURO SORIA, 248",,,248,
7739,8.0,FUENCARRAL-EL PARDO,CALL. CASTILLO DE CANDANCHU / CALL. PUERTO DE SOMPORT,,,2,
7740,13.0,PUENTE DE VALLECAS,"CALL. CARLOS SOLE, 12",,,12,
7741,1.0,CENTRO,"PLAZA. EMPERADOR CARLOS V, 9",,,9,
7742,11.0,CARABANCHEL,"CALL. OCA, 28",,,28,
7743,1.0,CENTRO,"CALL. SAN BERNARDO, 75",,,75,
7744,10.0,LATINA,"CALL. VILLADIEGO, 0",,,0,
7745,2.0,ARGANZUELA,"GLORIETA DE EMBAJADORES FRENTE AL NÚMERO, 3",,,3,
7746,4.0,SALAMANCA,CALL. MARTINEZ IZQUIERDO / CALL. AMOROS,,,90,
7747,1.0,CENTRO,CALL. ALCALA / CALL. MARQUES DE CUBAS,,,44,
7748,7.0,CHAMBERÍ,"CALL. LUCHANA, 30",,,30,
7749,7.0,CHAMBERÍ,"CALL. ALMAGRO, 2",,,2,
7750,3.0,RETIRO,CALLE ALCALA,,,0,
7751,1.0,CENTRO,CALL. SANTA CRUZ DE MARCENADO / CALL. CONDE DUQUE,,,17,
7752,5.0,CHAMARTÍN,CALL. JEREZ / CALL. TRIANA,,,18,
7753,15.0,CIUDAD LINEAL,"AUTOV. M-30, 07RT37",,,07RT37,
7754,5.0,CHAMARTÍN,CALL. GABRIEL LOBO / CALL. FELIPE CAMPOS,,,18,
7755,11.0,CARABANCHEL,CALL. SECOYA / CALL. OBOLO,,,7,
7756,9.0,MONCLOA-ARAVACA,CALL. ARROYO DE POZUELO / CALL. CORONA AUSTRAL,,,28,
7757,4.0,SALAMANCA,"PASEO. CASTELLANA, 38",,,38,
7758,4.0,SALAMANCA,"CALL. LAGASCA, 89",,,89,
7759,16.0,HORTALEZA,AVDA. MANOTERAS / CALL. OÑA,,,50,
7760,3.0,RETIRO,AVDA. MENENDEZ PELAYO / PLAZA. NIÑO JESUS,,,67,
7761,3.0,RETIRO,"AUTOV. M-30, 08NL90",,,08NL90,
7762,8.0,FUENCARRAL-EL PARDO,"CALL. PICO BALAITUS, 13",,,13,
7763,7.0,CHAMBERÍ,GTA. QUEVEDO / CALL. SAN BERNARDO,,,5,
7764,2.0,ARGANZUELA,"PASEO. VIRGEN DEL PUERTO, 61",,,61,
7765,20.0,SAN BLAS-CANILLEJAS,"CALL. HERMANOS GARCIA NOBLEJAS, 115",,,115,
7766,10.0,LATINA,"CTRA. BOADILLA DEL MONTE, 1",,,1,
7767,13.0,PUENTE DE VALLECAS,AVDA. BUENOS AIRES / CALL. ARROYO DEL OLIVAR,,,19,
7768,8.0,FUENCARRAL-EL PARDO,"AVDA. SANTUARIO DE VALVERDE, 1A",,,1A,
7769,1.0,CENTRO,"CALL. SAN BERNARDO, 72",,,72,
7770,13.0,PUENTE DE VALLECAS,CALL. SIERRA MOLINA / CALL. SIERRA DE ALQUIFE,,,7,
7771,11.0,CARABANCHEL,CALL. CASTRO DE ORO / CALL. CASTRO DE ORO,,,45,
7772,20.0,SAN BLAS-CANILLEJAS,CALL. JULIA GARCIA BOUTAN / CALL. SUECIA,,,35A,
7773,4.0,SALAMANCA,"CALL. CASTELLO, 98",,,98,
7774,2.0,ARGANZUELA,"PASEO. SANTA MARIA DE LA CABEZA, 64",,,64,
7775,2.0,ARGANZUELA,"CALL. BOLIVAR, 15A",,,15A,
7776,6.0,TETUÁN,CALL. HERNANI / CALL. AVIADOR ZORITA,,,54,
7777,20.0,SAN BLAS-CANILLEJAS,CALL. SUECIA / CALL. BELGICA,,,67,
7778,19.0,VICÁLVARO,AVDA. DEMOCRACIA / AUTOV. A-3,,,50,
7779,10.0,LATINA,CTRA. CARABANCHEL A ARAVACA / CTRA. CARABANCHEL A ARAVACA,,,54,
7780,16.0,HORTALEZA,"CALL. MAR ADRIATICO, 11",,,11,
7781,18.0,VILLA DE VALLECAS,"CALL. EJE 2, 5",,,5,
7782,6.0,TETUÁN,CALL. POETA JOAN MARAGALL / CALL. PEDRO TEIXEIRA,,,11,
7783,13.0,PUENTE DE VALLECAS,"AVDA. DEMOCRACIA, 15",,,15,
7784,18.0,VILLA DE VALLECAS,"CTRA. MADRID A RIVAS DEL JARAMA, 5",,,5,
7785,20.0,SAN BLAS-CANILLEJAS,AVDA. CANILLEJAS A VICALVARO / AUTOV. M-40,,,100A,
7786,18.0,VILLA DE VALLECAS,"CALL. FELIPE ALVAREZ, 26",,,26,
7787,16.0,HORTALEZA,CALL. MAR DE OMAN / CALL. YARUMAL,,,19,
7788,4.0,SALAMANCA,CALL. FRANCISCO SILVELA / CALL. ALONSO HEREDIA,,,50,
7789,1.0,CENTRO,"CALL. SAN MATEO, 21",,,21,
7790,12.0,USERA,AVDA. RAFAELA YBARRA / CALL. MARCELO USERA,,,2,
7791,17.0,VILLAVERDE,"CALL. LA DEL MANOJO DE ROSAS, 88",,,88,
7792,13.0,PUENTE DE VALLECAS,"AUTOV. M-30, 09XL50",,,09XL50,
7793,10.0,LATINA,CALL. MARIA DEL CARMEN / CALL. SEPULVEDA,,,84,
7794,14.0,MORATALAZ,CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA,,,32,
7795,17.0,VILLAVERDE,PASEO. MARIA DROC / CALL. SAN DALMACIO,,,1,
7796,15.0,CIUDAD LINEAL,CALL. ALCALA / CALLE DE JOSE MARIA DE PEREDA,,,310,
7797,13.0,PUENTE DE VALLECAS,CALL. PAYASO FOFO / CALL. ARROYO DEL OLIVAR,,,22,
7798,7.0,CHAMBERÍ,"CALL. DONOSO CORTES, 3",,,3,
7799,3.0,RETIRO,CALL. FELIPE IV / PASEO. PRADO,,,4,
7800,3.0,RETIRO,"CALL. IBIZA, 48",,,48,
7801,4.0,SALAMANCA,CALL. GOYA / CALL. NUÑEZ DE BALBOA,,,24,
7802,2.0,ARGANZUELA,PASEO. DELICIAS / CALL. GENERAL PALANCA,,,74,
7803,16.0,HORTALEZA,"CALL. LOPEZ DE HOYOS, 371",,,371,
7804,12.0,USERA,CALL. ANTONIO LOPEZ / CALL. GONZALEZ FEITO,,,241,
7805,9.0,MONCLOA-ARAVACA,"AUTOV. M-30, 21XC90",,,21XC90,
7806,16.0,HORTALEZA,CALL. NEVADO DEL RUIZ / CALL. AYACUCHO,,,2,
7807,13.0,PUENTE DE VALLECAS,"CALL. PONT DE MOLINS, 13",,,13,
7808,1.0,CENTRO,"CALL. SANTA CRUZ DE MARCENADO, 25",,,25,
7809,13.0,PUENTE DE VALLECAS,AVDA. BUENOS AIRES / CALL. ARROYO DEL OLIVAR,,,26,
7810,13.0,PUENTE DE VALLECAS,CALL. COCHERON DE LA VILLA / CALL. TROLE,,,2,
7811,9.0,MONCLOA-ARAVACA,"AUTOV. M-30, 23XC98",,,23XC98,
7812,10.0,LATINA,"AUTOV. A-5, P.K. 5,700 ENTRADA",,,+20000E,
7813,13.0,PUENTE DE VALLECAS,"CALL. SANCHO PANZA, 1",,,1,
7814,11.0,CARABANCHEL,CALL. VIA LUSITANA / CALL. BRAGANZA,,,1,
7815,11.0,CARABANCHEL,"CALL. GENERAL RICARDOS, 4",,,4,
7816,3.0,RETIRO,"AVDA. CIUDAD DE BARCELONA, 198",,,198,
7817,7.0,CHAMBERÍ,"CALL. BRAVO MURILLO, 34",,,34,
7818,10.0,LATINA,CALL. CARAMUEL / CALL. PABLO SARASATE,,,10,
7819,7.0,CHAMBERÍ,CALL. RIOS ROSAS / CALL. ALONSO CANO,,,42,
7820,6.0,TETUÁN,CALL. JAEN / CALL. DULCINEA,,,29,
7821,7.0,CHAMBERÍ,CALL. BRAVO MURILLO / CALL. MAUDES,,,88,
7822,9.0,MONCLOA-ARAVACA,"AVDA. SENECA, 12",,,12,
7823,2.0,ARGANZUELA,"C/PALOS FRONTERA,40",,,40,
7824,2.0,ARGANZUELA,"PASEO. ACACIAS, 8",,,8,
7825,2.0,ARGANZUELA,"CALL. MENDEZ ALVARO, 44",,,44,
7826,14.0,MORATALAZ,CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA,,,30,
7827,11.0,CARABANCHEL,CALL. OCA / AVDA. NUESTRA SEÑORA DE VALVANERA,,,32,
7828,4.0,SALAMANCA,CALL. NARVAEZ / CALL. JORGE JUAN,,,11,
7829,13.0,PUENTE DE VALLECAS,AVDA. SAN DIEGO / CALL. MANUEL MAROTO,,,76,
7830,5.0,CHAMARTÍN,CALL. PROFESOR WAKSMAN / CALL. DOCTOR FLEMING,,,9,
7831,18.0,VILLA DE VALLECAS,"CTRA. VILLAVERDE A VALLECAS, 248",,,248,
7832,4.0,SALAMANCA,CALL. ALCALA / IDB. PUENTE DE VENTAS,,,217,
7833,8.0,FUENCARRAL-EL PARDO,AUTOV. M-30 C1 PK 29800,,,29NC80,
7834,4.0,SALAMANCA,"CALL. JORGE JUAN, 18",,,18,
7835,16.0,HORTALEZA,"CALL. JOSE MIGUEL GURIDI, 150",,,150,
7836,2.0,ARGANZUELA,"AUTOV. M-30, 16NC48",,,16NC48,
7837,12.0,USERA,CALL. ANTONIO LOPEZ / CALL. EUGENIO CAXES,,,138,
7838,4.0,SALAMANCA,"CALL. FUENTE DEL BERRO, 31",,,31,
7839,21.0,BARAJAS,AVDA. LOGROÑO / AVDA. GENERAL,,,189,
7840,14.0,MORATALAZ,"CALL. CIUDAD ENCANTADA, 7A",,,7A,
7841,4.0,SALAMANCA,"CALL. GOYA, 73",,,73,
7842,10.0,LATINA,PASEO. EXTREMADURA / CALL. CARAMUEL,,,19,
7843,4.0,SALAMANCA,GTA. JAIME CAMPMANY / AVDA. CAMILO JOSE CELA,,,0,
7844,4.0,SALAMANCA,AVDA. MENENDEZ PELAYO / CALL. PIO BAROJA,,,2,
7845,20.0,SAN BLAS-CANILLEJAS,"AVDA. GUMERSINDO LLORENTE, 4",,,4,
7846,9.0,MONCLOA-ARAVACA,AVDA VALDEMARIN,,,82,
7847,3.0,RETIRO,CALL. ALFONSO XII / PASEO. INFANTA ISABEL,,,62,
7848,11.0,CARABANCHEL,"CALL. SALVADOR ALLENDE, 34A",,,34A,
7849,13.0,PUENTE DE VALLECAS,"AUTOV. M-30, 09XC08",,,09XC08,
7850,4.0,SALAMANCA,CALL. CARDENAL BELLUGA / CALL. ALCALA,,,1,
7851,7.0,CHAMBERÍ,PASEO. GENERAL MARTINEZ CAMPOS / CALL. ZURBANO,,,40,
7852,14.0,MORATALAZ,CALL. FUENTE CARRANTONA / CALL. HACIENDA DE PAVONES,,,10A,
7853,2.0,ARGANZUELA,PASEO. DELICIAS / PLAZA. EMPERADOR CARLOS V,,,1,
7854,13.0,PUENTE DE VALLECAS,CTRA. VICALVARO A VALLECAS / AVDA. DEMOCRACIA,,,7,
7855,16.0,HORTALEZA,"AUTOV. M-30, 01MT20",,,01MT20,
7856,10.0,LATINA,CALL. SESEÑA / CALL. ESCALONA,,,58,
7857,7.0,CHAMBERÍ,CALL. BRAVO MURILLO / CALL. CRISTOBAL BORDIU,,,60,
7858,11.0,CARABANCHEL,CALL. VIA LUSITANA / CALL. FARO,,,1,
7859,13.0,PUENTE DE VALLECAS,CALL. SIERRA DE CUERDA LARGA / CALL. PUERTO DE NAVACERRADA,,,12,
7860,15.0,CIUDAD LINEAL,"AVDA. MARQUES DE CORBERA, 39",,,39,
7861,11.0,CARABANCHEL,CALL. PELICANO / CALL. ARGÜESO,,,5,
7862,3.0,RETIRO,PASEO. PRADO / CALL. FELIPE IV,,,3,
7863,10.0,LATINA,CALL. SEPULVEDA / CALL. ALHAMBRA,,,91,
7864,6.0,TETUÁN,CALL. BRAVO MURILLO / CALL. CARNICER,,,121,
7865,4.0,SALAMANCA,"CALL. GOYA, 64",,,64,
7866,5.0,CHAMARTÍN,"CALL. CARDENAL MARCELO SPINOLA, 34",,,34,
7867,17.0,VILLAVERDE,CALL. EL HUESPED DEL SEVILLANO / CALL. LA CANCION DEL OLVIDO,,,1,
7868,13.0,PUENTE DE VALLECAS,AVDA. MIGUEL HERNANDEZ / CALL. ANDALUCES,,,48,
7869,18.0,VILLA DE VALLECAS,AVDA. LA GAVIA / AVDA. CERRO MILANO,,,70,
7870,5.0,CHAMARTÍN,"CALL. COLOMBIA, 19",,,19,
7871,8.0,FUENCARRAL-EL PARDO,CALL. VALLE DE MENA / AVDA. JUAN ANDRES,,,14,
7872,19.0,VICÁLVARO,AVDA. DAROCA / CALL. CASALARREINA,,,301,
7873,8.0,FUENCARRAL-EL PARDO,CALL. ARZOBISPO MORCILLO / CALL. JULIO PALACIOS,,,6,
7874,16.0,HORTALEZA,"CALL. AMERICO CASTRO, 21",,,21,
7875,16.0,HORTALEZA,CALL. VELEZ RUBIO / CALL. BACARES,,,24,
7876,11.0,CARABANCHEL,"AVDA. EMPERATRIZ ISABEL, 8",,,8,
7877,13.0,PUENTE DE VALLECAS,CALL. SAN CLAUDIO / CALL. ANDALUCES,,,93,
7878,11.0,CARABANCHEL,"CALL. CARPIO Y TORTA, 3",,,3,
7879,12.0,USERA,AVDA. RAFAELA YBARRA / CALL. DOLORES BARRANCO,,,39,
7880,10.0,LATINA,"PASEO. EXTREMADURA, 114",,,114,
7881,10.0,LATINA,PASEO. EXTREMADURA / CALL. DANTE,,,1,
7882,16.0,HORTALEZA,CALL. VALDETORRES DE JARAMA / CALL. BELIANES,,,1,
7883,4.0,SALAMANCA,"AUTOV. M-30, 07NC50",,,07NC50,
7884,8.0,FUENCARRAL-EL PARDO,"AUTOV. M-30, 25XC57",,,25XC57,
7885,13.0,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALL. HERNANDEZ MAS,,,2,
7886,12.0,USERA,"AVDA. RAFAELA YBARRA, 8",,,8,
7887,4.0,SALAMANCA,CALL. FRANCISCO SILVELA / CALL. MALDONADO,,,51,
7888,16.0,HORTALEZA,"CALL. POBLA DE SEGUR, 5",,,5,
7889,4.0,SALAMANCA,"AUTOV. M-30, 06CL04  KM 4.600 CALZADA 1",,,06CL04,
7890,16.0,HORTALEZA,GTA. MAR CARIBE / AVDA. MACHUPICHU,,,1,
7891,3.0,RETIRO,CALL. DOCTOR ESQUERDO / CALL. ESTRELLA POLAR,,,102,
7892,1.0,CENTRO,"CALL. PRECIADOS, 19",,,19,
7893,10.0,LATINA,"CALL. MAQUEDA, 139",,,139,
7894,7.0,CHAMBERÍ,CALL. BRETON DE LOS HERREROS / CALL. MODESTO LAFUENTE,,,45,
7895,4.0,SALAMANCA,CALL. VILLANUEVA / PASEO. RECOLETOS,,,15,
7896,8.0,FUENCARRAL-EL PARDO,"GTA. MARIANO SALVADOR MAELLA, 1",,,1,
7897,9.0,MONCLOA-ARAVACA,"CALL. LISBOA, 3",,,3,
7898,15.0,CIUDAD LINEAL,CALL. AÑASTRO / CALL. ARTURO SORIA,,,2,
7899,19.0,VICÁLVARO,CALL. ABAD JUAN CATALAN / CTRA. VICALVARO A LA ESTACION DE O'DONNELL,,,4,
7900,13.0,PUENTE DE VALLECAS,"CALL. DOCTOR SANCHEZ, 7",,,7,
7901,20.0,SAN BLAS-CANILLEJAS,"CALL. CASTILLO DE SIMANCAS, 6",,,6,
7902,16.0,HORTALEZA,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 1",,,1,
7903,11.0,CARABANCHEL,"CALL. BENITO PRIETO, 12",,,12,
7904,15.0,CIUDAD LINEAL,"CALL. MANUEL LINARES, 5",,,5,
7905,4.0,SALAMANCA,"CALL. VELAZQUEZ, 62",,,62,
7906,13.0,PUENTE DE VALLECAS,"AVDA. SAN DIEGO, 140",,,140,
7907,12.0,USERA,"CALL. PERIANA, 49",,,49,
7908,13.0,PUENTE DE VALLECAS,AVDA. ALBUFERA / AVDA. PABLO NERUDA,,,273,
7909,13.0,PUENTE DE VALLECAS,"AUTOV. M-30, 12RL75",,,12RL75,
7910,8.0,FUENCARRAL-EL PARDO,"CALL. FINISTERRE, 19",,,19,
7911,8.0,FUENCARRAL-EL PARDO,AUTOV. M-607 / CTRA. M-616,,,+02100S,
7912,16.0,HORTALEZA,"GTA. PILAR MIRO, 1",,,1,
7913,15.0,CIUDAD LINEAL,PNTE. KARLA / CALL. ALCALDE SAINZ DE BARANDA,,,0,
7914,12.0,USERA,CALL. NICOLAS USERA / CALL. ANTONIO SALVADOR,,,36,
7915,2.0,ARGANZUELA,"CALL. GIL IMON, 2",,,2,
7916,17.0,VILLAVERDE,AVDA. ANDALUCIA / CALL. ALCOCER,,,45,
7917,14.0,MORATALAZ,"AVDA. MORATALAZ, 106",,,106,
7918,6.0,TETUÁN,"PASEO. CASTELLANA, 141",,,141,
7919,7.0,CHAMBERÍ,"CALL. SANTA ENGRACIA, 131",,,131,
7920,13.0,PUENTE DE VALLECAS,"AVDA. PABLO NERUDA, 64",,,64,
7921,2.0,ARGANZUELA,"PASEO. DELICIAS, 1",,,1,
7922,12.0,USERA,"AVDA. POBLADOS, 165",,,165,
7923,18.0,VILLA DE VALLECAS,AVDA. CERRO MILANO / CALL. CAÑADA DEL SANTISIMO,,,60,
7924,12.0,USERA,AVDA. RAFAELA YBARRA / CALL. SANTOÑA,,,22,
7925,10.0,LATINA,"CALL. SINFONIA, 19",,,19,
7926,13.0,PUENTE DE VALLECAS,"CALL. PONT DE MOLINS, 19",,,19,
7927,20.0,SAN BLAS-CANILLEJAS,CALL. POBLADURA DEL VALLE / CALL. AMPOSTA,,,7,
7928,5.0,CHAMARTÍN,CALL. SANCHEZ PACHECO / CALL. MARCENADO,,,20,
7929,9.0,MONCLOA-ARAVACA,"CALL. AGUILAFUENTE, 51",,,51,
7930,1.0,CENTRO,"CALL. ATOCHA, 5",,,5,
7931,21.0,BARAJAS,AVDA. LOGROÑO / CALL. RAMBLA,,,38,
7932,13.0,PUENTE DE VALLECAS,CALL. EL BOSCO / CALL. PIO FELIPE,,,14,
7933,4.0,SALAMANCA,"CALL. GOYA, 39",,,39,
7934,12.0,USERA,CALL. MARCELO USERA / CALL. MONEDEROS,,,17,
7935,15.0,CIUDAD LINEAL,"TRVA. VAZQUEZ DE MELLA, 2",,,2,
7936,17.0,VILLAVERDE,"AVDA. ANDALUCIA, 85",,,85,
7937,19.0,VICÁLVARO,VICALVARO,,,53,
7938,17.0,VILLAVERDE,CALL. CIFUENTES / CALL. SANTIAGO AMON,,,29,
7939,1.0,CENTRO,CALL. MALDONADAS / CALL. RIBERA DE CURTIDORES,,,7,
7940,1.0,CENTRO,PLAZA. PUERTA CERRADA / CALL. SAN JUSTO,,,6,
7941,5.0,CHAMARTÍN,CALL. PADRE DAMIAN / AVDA. ALBERTO ALCOCER,,,21,
7942,2.0,ARGANZUELA,PASEO. ACACIAS / CALL. MARTIN DE VARGAS,,,1,
7943,11.0,CARABANCHEL,"CALL. TORTA, 5",,,5,
7944,18.0,VILLA DE VALLECAS,"CALL. ALAMEDA DEL VALLE, 14",,,14,
7945,3.0,RETIRO,CALL. ALFONSO XI / CALL. ALCALA,,,1,
7946,8.0,FUENCARRAL-EL PARDO,AUTOV. M-30 / AUTOV. M-607,,,31RA60,
7947,2.0,ARGANZUELA,"CALL. CONCEJAL BENITO MARTIN LOZANO, 12A",,,12A,
7948,11.0,CARABANCHEL,CALL. JOAQUIN TURINA / CALL. POLVORANCA,,,37,
7949,10.0,LATINA,"CALL. DUQUESA DE PARCENT, 32",,,32,
7950,5.0,CHAMARTÍN,"CALL. CLARA DEL REY, 53",,,53,
7951,1.0,CENTRO,PLAZA. EMPERADOR CARLOS V / CALL. ALFONSO XII,,,1,
7952,16.0,HORTALEZA,GTA. OSWALDO PAYA SARDIÑAS / CALL. LOS EMIGRANTES,,,0,
7953,8.0,FUENCARRAL-EL PARDO,"CALL. QUINTANAVIDES, 15",,,15,
7954,9.0,MONCLOA-ARAVACA,"PASEO. SENDA DEL REY, 5",,,5,
7955,10.0,LATINA,PASEO. EXTREMADURA / CTRA. BOADILLA DEL MONTE,,,302,
7956,17.0,VILLAVERDE,CALL. ARROYO BUENO / CALL. POTES,,,53,
7957,1.0,CENTRO,CALL. CLAVEL / CALL. INFANTAS,,,7,
7958,7.0,CHAMBERÍ,"CALL. JOSE ABASCAL, 16",,,16,
7959,12.0,USERA,PASEO. SANTA MARIA DE LA CABEZA / CALL. MARIBLANCA,,,103,
7960,19.0,VICÁLVARO,"CALL. EZCARAY, 2A",,,2A,
7961,13.0,PUENTE DE VALLECAS,"CALL. SIERRA DE ALCARAZ, 2",,,2,
7962,1.0,CENTRO,CALL. CORREDERA ALTA DE SAN PABLO / CALL. PALMA,,,25,
7963,13.0,PUENTE DE VALLECAS,"CALL. PICO DE LA MALICIOSA, 5",,,5,
7964,8.0,FUENCARRAL-EL PARDO,AVDA. VENTISQUERO DE LA CONDESA / CALL. VALLE DE PINARES LLANOS,,,10,
7965,16.0,HORTALEZA,"CALL. ANDORRA, 5",,,5,
7966,13.0,PUENTE DE VALLECAS,"CALL. SIERRA SALVADA, 28",,,28,
7967,8.0,FUENCARRAL-EL PARDO,CALL. LA MASO / CALL. PORTERA DEL CURA,,,1,
7968,5.0,CHAMARTÍN,"AUTOV. M-30, CALZADA 1 P.K. 31,600",,,31NC60,
7969,18.0,VILLA DE VALLECAS,"CALL. GONZALEZ DAVILA, 2",,,2,
7970,3.0,RETIRO,"AVDA. MEDITERRANEO, 69",,,69,
7971,6.0,TETUÁN,"AVDA. GENERAL PERON, 38",,,38,
7972,11.0,CARABANCHEL,"CALL. ANTONIO DE LEYVA, 81",,,81,
7973,9.0,MONCLOA-ARAVACA,CALL. EDUARDO SAAVEDRA / CALL. PROFESOR ARANGUREN,,,1,
7974,14.0,MORATALAZ,"CALL. HACIENDA DE PAVONES, 70",,,70,
7975,7.0,CHAMBERÍ,CALL. SANTA ENGRACIA / CALL. GARCIA DE PAREDES,,,97,
7976,20.0,SAN BLAS-CANILLEJAS,"AVDA. GUADALAJARA, 95",,,95,
7977,12.0,USERA,"CALL. DOCTOR TOLOSA LATOUR, 1",,,1,
7978,9.0,MONCLOA-ARAVACA,CALL. VENTURA RODRIGUEZ / CALL. MARTIN DE LOS HEROS,,,18,
7979,1.0,CENTRO,CALL. CEDACEROS / MADRAZOS,,,3,
7980,13.0,PUENTE DE VALLECAS,AVDA. ENTREVIAS / RONDA. SUR,,,138,
7981,10.0,LATINA,PASEO. EXTREMADURA / CALL. ALLENDE,,,443,
7982,10.0,LATINA,"PASEO. EXTREMADURA, 2",,,2,
7983,20.0,SAN BLAS-CANILLEJAS,"CALL. AJOFRIN, 14",,,14,
7984,15.0,CIUDAD LINEAL,AVDA. BADAJOZ / CALL. ALBACETE,,,1,
7985,11.0,CARABANCHEL,"IDB. BELZUNEGUI, 0",,,0,
7986,16.0,HORTALEZA,CALL. SANTA SUSANA / CALL. SANTA VIRGILIA,,,27,
7987,20.0,SAN BLAS-CANILLEJAS,"CALL. PROVISIONAL IVECO-PEGASO DOS, 1",,,1,
7988,13.0,PUENTE DE VALLECAS,CALL. CARLOS MARTIN ALVAREZ / CALL. MARTINEZ DE LA RIVA,,,52,
7989,10.0,LATINA,AUTOV. M-502 / CALL. VILLAVICIOSA,,,0,
7990,8.0,FUENCARRAL-EL PARDO,CALL. JOAQUIN LORENZO / CALL. DOCTOR RAMON CASTROVIEJO,,,20,
7991,10.0,LATINA,"CALL. LOS YEBENES, 110",,,110,
7992,10.0,LATINA,CALL. CARAMUEL / CALL. DOÑA MENCIA,,,38,
7993,14.0,MORATALAZ,AVDA. DOCTOR GARCIA TAPIA / AUTOV. M-40,,,171,
7994,16.0,HORTALEZA,"CALL. AYACUCHO, 2",,,2,
7995,4.0,SALAMANCA,AUTOV. M-30 CALZADA 1 LATERAL PK 6800,,,06NL80,
7996,11.0,CARABANCHEL,"CALL. ARROYO OPAÑEL, 22",,,22,
7997,20.0,SAN BLAS-CANILLEJAS,"CALL. JULIAN CAMARILLO, 3",,,3,
7998,14.0,MORATALAZ,CALL. FUENTE CARRANTONA / AUTOV. M-23,,,55,
7999,2.0,ARGANZUELA,"PASEO. DELICIAS, 5",,,5,
8000,10.0,LATINA,"CALL. VALLE INCLAN, 42",,,42,
8001,2.0,ARGANZUELA,"CALL. AGUILON, 7",,,7,
8002,5.0,CHAMARTÍN,PASEO. LA HABANA / CALL. SANTIAGO BERNABEU,,,13,
8003,10.0,LATINA,"CALL. OCAÑA, 21",,,21,
